token,sample_group,date,in_usd,out_usd,total_volume_usd,net_volume_usd,in_value,out_value,total_value,net_value,volume_zscore_7d,volume_zscore_30d,net_volume_zscore_7d,in_out_imbalance,volume_change_3d,volume_change_7d,volume_status
FLOKI,CONTROL,2025-03-19,6990606.577602122,2545656.94612161,9536263.523723733,4444949.631480512,113336682516.24712,41271999774.99367,154608682291.24078,72064682741.25345,0.7768,-0.1291,2.2872,0.4661,3.0086,5.2209,OK
FLOKI,CONTROL,2022-04-20,83836.35565099657,73396.20686167611,157232.56251267268,10440.148789320461,2886845608.0265064,2527346468.953008,5414192076.979515,359499139.07349825,-0.9121,-0.4488,-0.4464,0.0664,-0.3629,-0.9865,OK
FLOKI,CONTROL,2023-03-12,977861.0871438736,891098.3854284914,1868959.4725723648,86762.70171538217,30023367735.4582,27359483740.51248,57382851475.97068,2663883994.945717,-0.4184,-0.3907,-0.2458,0.0464,23.2482,-0.2937,OK
FLOKI,CONTROL,2025-08-08,13362193.639305621,9398013.126296878,22760206.7656025,3964180.5130087435,114382756713.79575,80448665693.34767,194831422407.14343,33934091020.448074,2.0565,0.3102,1.5925,0.1742,1.3867,0.5379,OK
FLOKI,CONTROL,2024-07-17,7654882.310466738,16251265.079451764,23906147.389918502,-8596382.768985026,40448519474.06467,85871942295.64998,126320461769.71465,-45423422821.58531,1.7104,0.3447,-2.3075,-0.3596,151.0432,9.049,OK
FLOKI,CONTROL,2023-06-02,903144.7672609907,5579184.473889364,6482329.241150355,-4676039.706628373,28689477994.313564,177229494087.9721,205918972082.28568,-148540016093.65854,-0.1764,-0.2627,-1.0172,-0.7214,2.4684,25.2679,OK
FLOKI,CONTROL,2023-05-30,522663.3912414303,673204.2201990609,1195867.6114404912,-150540.82895763055,15662672797.166029,20173935277.166943,35836608074.33297,-4511262480.000914,-0.7631,-0.4371,0.1145,-0.1259,-0.9475,14.5154,OK
FLOKI,CONTROL,2022-06-19,40088.36231655125,67093.70139202951,107182.06370858077,-27005.339075478267,7724154588.930876,12927495451.258093,20651650040.18897,-5203340862.327217,-0.8816,-0.4672,0.1476,-0.252,-0.9955,-0.9888,OK
FLOKI,CONTROL,2022-08-29,86040.46242288624,83621.447685795,169661.91010868124,2419.014737091231,9000048370.594795,8747013356.254705,17747061726.849503,253035014.3400898,-0.7208,-0.4646,0.3317,0.0143,-0.9738,0.0791,OK
FLOKI,CONTROL,2022-09-29,10065.982777330266,19886.32494309771,29952.307720427976,-9820.342165767443,1280659386.4287872,2530066786.6536527,3810726173.08244,-1249407400.2248654,-0.7329,-0.4563,0.3291,-0.3279,-0.975,-0.984,OK
FLOKI,CONTROL,2024-04-08,10706436.82045462,8497283.0131722,19203719.83362682,2209153.80728242,52155284589.120316,41393623407.89263,93548907997.01294,10761661181.227684,0.985,0.1823,0.8423,0.115,178.1692,-0.1563,OK
FLOKI,CONTROL,2022-11-20,243296.1885004741,316401.08224698494,559697.270747459,-73104.89374651085,27805278685.76847,36160123685.369705,63965402371.138176,-8354844999.601234,-0.6539,-0.4601,0.4126,-0.1306,2.2989,-0.9766,OK
FLOKI,CONTROL,2022-03-09,208064.5528261934,577942.8118155737,786007.3646417671,-369878.2589893803,7070953726.935859,19641052854.288277,26712006581.224136,-12570099127.352417,-0.4457,-0.453,0.0095,-0.4706,25.242,-0.8787,OK
FLOKI,CONTROL,2023-09-02,200594.16233804345,385411.31786811235,586005.4802061558,-184817.1555300689,11765053509.562662,22604769376.42887,34369822885.99153,-10839715866.866209,-0.3619,-0.4181,-0.4622,-0.3154,-0.9695,-0.51,OK
FLOKI,CONTROL,2025-12-03,1085591.8939987174,1303729.486493497,2389321.380492214,-218137.5924947795,22663713862.18617,27217734582.32771,49881448444.51388,-4554020720.141541,-0.0955,-0.3537,-0.4917,-0.0913,3.269,21.2922,OK
FLOKI,CONTROL,2024-06-14,10720231.041685408,8004952.997767873,18725184.039453283,2715278.043917535,52123455252.03192,38921344862.00162,91044800114.03354,13202110390.030304,1.6954,0.2083,1.9346,0.145,22.8232,109.3676,OK
FLOKI,CONTROL,2022-12-10,38817.7430300366,26950.961221176036,65768.70425121264,11866.781808860567,4120779514.865881,2861036223.0547805,6981815737.920662,1259743291.8111005,-0.6597,-0.6515,-0.437,0.1804,-0.8878,1.1958,OK
FLOKI,CONTROL,2025-11-26,1087900.820248228,945413.4971061457,2033314.3173543736,142487.3231420823,22066953757.570545,19176744363.207825,41243698120.778366,2890209394.3627205,-0.451,-0.4647,-0.3414,0.0701,-0.149,-0.8941,OK
FLOKI,CONTROL,2022-10-30,45117.138357017444,232182.38793389482,277299.52629091224,-187065.24957687737,3759761529.7514544,19348532327.824566,23108293857.57602,-15588770798.073112,-0.4894,-0.6081,-0.4383,-0.6746,-0.9852,-0.5046,OK
FLOKI,CONTROL,2024-03-18,20125214.86602168,21404316.27059049,41529531.13661218,-1279101.40456881,90748139360.6966,96515832937.68541,187263972298.38202,-5767693576.988815,2.3988,2.4732,-1.264,-0.0308,630.4482,51.8361,OK
FLOKI,CONTROL,2025-05-21,4467822.248089247,4145210.375716456,8613032.623805704,322611.8723727912,45207146090.147194,41942834925.79638,87149981015.94357,3264311164.350815,-0.049,0.0248,0.148,0.0375,3.236,13.6979,OK
FLOKI,CONTROL,2023-11-08,1632010.9072610266,1315498.3370438581,2947509.2443048847,316512.5702171684,53438471095.64593,43074601736.86502,96513072832.51096,10363869358.780907,-0.4947,-0.4064,0.0839,0.1074,9.6293,0.2336,OK
FLOKI,CONTROL,2025-12-10,1294646.1172582046,1617150.2979598017,2911796.4152180064,-322504.1807015971,25430094623.025032,31764885051.263046,57194979674.28808,-6334790428.238014,-0.5035,-0.3768,-0.5067,-0.1108,-0.9299,-0.8445,OK
FLOKI,CONTROL,2026-01-27,379379.2243145449,450483.8045345615,829863.0288491064,-71104.58022001665,9124079468.844275,10834146333.202534,19958225802.046806,-1710066864.3582592,-0.4998,-0.5906,0.1289,-0.0857,-0.9037,11.6179,OK
FLOKI,CONTROL,2024-08-09,5093098.861237831,7205634.734618483,12298733.595856315,-2112535.8733806517,38630907624.68016,54654389673.98729,93285297298.66745,-16023482049.307129,0.2608,0.5705,-2.1266,-0.1718,3.1726,5.0486,OK
FLOKI,CONTROL,2023-07-04,2186636.6185660446,3492004.686712745,5678641.305278789,-1305368.0681467005,78458436259.99442,125296185386.17671,203754621646.17114,-46837749126.1823,-0.2913,-0.1006,-0.8781,-0.2299,0.9502,19.4784,OK
FLOKI,CONTROL,2026-03-10,1064708.5747360499,664188.8663220088,1728897.4410580588,400519.7084140411,37648818059.97347,23486169247.595787,61134987307.56926,14162648812.377686,-0.6219,-0.5106,1.0281,0.2317,1.0834,-0.9584,OK
FLOKI,CONTROL,2026-04-27,910766.5208387733,946609.6636273004,1857376.1844660738,-35843.14278852707,27582268953.324467,28667766917.84677,56250035871.171234,-1085497964.5223045,-0.7349,-0.4575,0.3748,-0.0193,-0.849,-0.7844,OK
FLOKI,CONTROL,2024-11-25,14324738.081424773,55747108.852560185,70071846.93398497,-41422370.77113541,60533883035.09454,235577708132.86096,296111591167.9555,-175043825097.76642,2.6138,4.1965,-2.6411,-0.5911,11.3395,22.7732,OK
FLOKI,CONTROL,2026-02-28,1149283.507346156,1056312.8650487657,2205596.3723949217,92970.64229739038,40311592681.38042,37050609086.24222,77362201767.62263,3260983595.138199,-0.4512,-0.4248,0.4195,0.0422,0.2757,-0.2425,OK
FLOKI,CONTROL,2022-09-17,9871.38879313236,12797.691836078307,22669.080629210668,-2926.303042945947,1199439707.5494967,1555005083.363099,2754444790.9125957,-355565375.81360245,-0.5294,-0.5735,0.409,-0.1291,-0.9878,-0.9727,OK
FLOKI,CONTROL,2022-08-15,105619.36869044873,79818.03707868526,185437.405769134,25801.331611763468,6519714116.694366,4927039325.844769,11446753442.539135,1592674790.849598,-0.5175,-0.5392,0.4101,0.1391,-0.9974,-0.9849,OK
FLOKI,CONTROL,2025-06-22,2368221.0909680715,1941769.8328220954,4309990.923790167,426451.2581459761,35220420746.104576,28878195015.2007,64098615761.305275,6342225730.903877,-0.2867,-0.2695,0.413,0.0989,0.9541,-0.241,OK
FLOKI,CONTROL,2024-10-02,6878592.123171512,13289861.104164714,20168453.227336228,-6411268.980993202,50164761691.740906,96921390782.99821,147086152474.73914,-46756629091.25731,0.3364,0.7648,-0.0401,-0.3179,888.69,10.6655,OK
FLOKI,CONTROL,2023-01-13,136331.93306791375,149507.85525523694,285839.7883231507,-13175.922187323187,15527555019.124575,17028229527.93131,32555784547.055885,-1500674508.806736,-0.5336,-0.5362,0.4345,-0.0461,0.5414,-0.8461,OK
FLOKI,CONTROL,2023-03-04,1201543.617099031,1007450.0533276957,2208993.670426727,194093.5637713354,29485732934.945557,24722700695.15818,54208433630.10374,4763032239.787376,-0.4511,-0.3633,0.4473,0.0879,-0.4875,-0.9685,OK
FLOKI,CONTROL,2025-12-30,640832.8611265747,668458.4452356254,1309291.3063622,-27625.584109050687,16343607781.856024,17048162337.047318,33391770118.903343,-704554555.1912937,-0.4002,-0.4131,0.3183,-0.0211,-0.9351,-0.4064,OK
FLOKI,CONTROL,2025-02-13,2998708.1062891874,3065202.9708364187,6063911.077125606,-66494.86454723123,29924240158.5589,30587795338.154064,60512035496.71297,-663555179.5951653,0.276,-0.0946,0.3105,-0.011,20.2144,266.497,OK
FLOKI,CONTROL,2025-02-16,5879506.280693935,5593008.070836478,11472514.351530414,286498.2098574573,60940156309.01674,57970647500.37809,118910803809.39484,2969508808.638649,0.8831,0.2568,0.4547,0.025,4.1935,60.8673,OK
FLOKI,CONTROL,2022-06-08,4710.17261520116,27552.61249866191,32262.785113863072,-22842.43988346075,559402923.4205651,3272281769.4372816,3831684692.8578467,-2712878846.0167165,-0.8773,-0.5408,0.315,-0.708,-0.9754,-0.9925,OK
FLOKI,CONTROL,2022-10-13,13326.719931327096,13054.65854879489,26381.378480121988,272.06138253220524,1798477723.5259237,1761762287.2867599,3560240010.8126836,36715436.239163876,-0.7644,-0.5412,0.3541,0.0103,-0.9956,-0.9987,OK
FLOKI,CONTROL,2023-09-25,79360.31450689552,131298.58411462465,210658.89862152017,-51938.26960772913,5113422326.475227,8459960316.6639595,13573382643.139187,-3346537990.188732,-0.652,-0.4889,-0.7378,-0.2466,-0.9816,-0.263,OK
FLOKI,CONTROL,2022-08-27,90652.62107567622,88709.81653183344,179362.43760750967,1942.8045438427798,9384329303.90023,9183210821.100769,18567540125.001,201118482.79946136,-0.6552,-0.49,-0.3099,0.0108,4.5594,-0.9188,OK
FLOKI,CONTROL,2022-07-20,312933.93982874235,352965.13109302043,665899.0709217628,-40031.19126427808,36303241279.43647,40947230985.26919,77250472264.70566,-4643989705.832718,-0.4707,-0.4556,-0.4681,-0.0601,24.2413,-0.4914,OK
FLOKI,CONTROL,2023-06-05,2161365.9677701825,2688227.484084702,4849593.451854885,-526861.5163145196,68921108666.14102,85721539671.06825,154642648337.2093,-16800431004.92723,0.4868,-0.1722,-2.2783,-0.1086,22.0211,-0.2003,OK
FLOKI,CONTROL,2023-03-24,817876.87178633,568992.1704735738,1386869.0422599039,248884.70131275617,21315529626.956734,14829089665.717329,36144619292.674065,6486439961.239405,-0.2567,-0.4133,1.1361,0.1795,6.7322,-0.8791,OK
FLOKI,CONTROL,2022-02-23,73788.98839362763,85154.06042505555,158943.0488186832,-11365.072031427917,2039460691.9289844,2353580971.5754857,4393041663.50447,-314120279.6465013,-0.5068,-0.4609,0.1931,-0.0715,-0.7613,3.9265,OK
FLOKI,CONTROL,2024-08-11,4179026.61640559,5056888.221890222,9235914.838295812,-877861.6054846323,33098579252.380722,40051387786.23651,73149967038.61723,-6952808533.855789,2.313,0.1618,-2.1287,-0.095,0.9045,349.0922,OK
FLOKI,CONTROL,2024-05-01,5734192.265980202,6266837.628043205,12001029.894023407,-532645.3620630028,36651916049.729645,40056488514.17835,76708404563.90799,-3404572464.4487076,1.9278,0.3355,-0.8747,-0.0444,7.6533,55.969,OK
FLOKI,CONTROL,2024-07-31,4472296.955156727,4288679.837901191,8760976.793057919,183617.1172555359,26778617778.31703,25679179916.77858,52457797695.09561,1099437861.5384521,0.922,0.0861,1.0067,0.021,54.1202,47.8451,OK
FLOKI,CONTROL,2023-05-07,6432115.7376407925,5311543.798247326,11743659.535888119,1120571.9393934663,160481929581.85608,132523547860.46222,293005477442.3183,27958381721.39386,1.2164,0.4088,2.0373,0.0954,0.2715,16.6358,OK
FLOKI,CONTROL,2024-04-24,10148949.11171699,10763870.629959457,20912819.741676446,-614921.5182424672,52279138266.71297,55446714211.91704,107725852478.63,-3167575945.204071,1.9703,1.0838,-0.8068,-0.0294,0.7426,3.3123,OK
FLOKI,CONTROL,2024-07-05,14202962.990065262,11201862.915027209,25404825.90509247,3001100.075038053,100289245799.07684,79098029339.26852,179387275138.34537,21191216459.80832,1.7533,1.3376,2.2912,0.1181,1.8998,17.3181,OK
FLOKI,CONTROL,2024-10-24,3382058.5776936063,3948542.576572554,7330601.15426616,-566483.9988789479,23728748878.787666,27703238452.063103,51431987330.85077,-3974489573.2754364,-0.6225,-0.04,-0.6447,-0.0773,-0.3758,45.1209,OK
FLOKI,CONTROL,2023-03-31,1238137.1128686694,661282.848434553,1899419.9613032225,576854.2644341164,37805713370.035706,20191842700.291695,57997556070.3274,17613870669.74401,-1.4495,-0.4547,0.24,0.3037,-0.9092,-0.7943,OK
FLOKI,CONTROL,2022-04-28,182115.0929726509,1198758.7589338424,1380873.8519064933,-1016643.6659611915,8713915361.645395,57358685619.47959,66072600981.124985,-48644770257.8342,-1.2383,-0.4665,-1.0468,-0.7362,-0.9456,-0.8849,OK
FLOKI,CONTROL,2025-01-11,3658032.1425869493,2337319.629830896,5995351.772417845,1320712.5127560534,22145732792.026577,14150137001.034603,36295869793.06118,7995595790.991974,-0.5485,-0.1178,0.6668,0.2203,-0.1821,-0.3157,OK
FLOKI,CONTROL,2024-05-07,4803928.665474163,4348356.629839977,9152285.29531414,455572.0356341861,26712236796.45331,24179029302.93581,50891266099.389114,2533207493.517498,-0.1641,0.1035,-0.0645,0.0498,3.8185,-0.2207,OK
FLOKI,CONTROL,2024-09-08,3261792.6297459505,5070088.410962102,8331881.040708052,-1808295.7812161515,27541945704.179264,42810845317.58931,70352791021.76857,-15268899613.410046,-0.2126,0.0254,-1.3949,-0.217,5.0338,-0.6016,OK
FLOKI,CONTROL,2025-07-25,40551806.648121126,37383974.42013865,77935781.06825978,3167832.2279824764,328994050366.06464,303293642869.8578,632287693235.9224,25700407496.20685,2.5319,4.8615,1.5012,0.0406,11.9994,2.0678,OK
FLOKI,CONTROL,2022-09-25,35021.58798787269,46162.67521876578,81184.26320663847,-11141.087230893085,4596008922.293004,6058093860.730418,10654102783.023422,-1462084938.4374142,-0.5717,-0.564,-0.1928,-0.1372,-0.9911,-0.9889,OK
FLOKI,CONTROL,2022-09-07,46618.46533425143,35193.412781109546,81811.87811536097,11425.052553141883,5220432848.180451,3941031666.417643,9161464514.598095,1279401181.7628083,-0.5266,-0.5641,-0.2323,0.1397,-0.9902,-0.9569,OK
FLOKI,CONTROL,2022-12-14,162252.80788257782,74576.73852499895,236829.54640757677,87676.06935757888,17079242935.008194,7850183002.631466,24929425937.63966,9229059932.376728,-0.5099,-0.5535,-0.1344,0.3702,-0.997,-0.8285,OK
FLOKI,CONTROL,2024-12-07,31556378.593707852,26980351.96748678,58536730.56119463,4576026.626221072,133543709664.44287,114178383273.32535,247722092937.76822,19365326391.117523,1.353,2.8808,1.9045,0.0782,720.0354,8.7637,OK
FLOKI,CONTROL,2023-12-03,1854395.5547292652,1494630.6787339062,3349026.2334631714,359764.8759953589,54605287241.73337,44011504085.21515,98616791326.94852,10593783156.518219,-0.5716,-0.3598,-0.2612,0.1074,39.9357,-0.6341,OK
FLOKI,CONTROL,2022-04-16,51212.1409925988,101287.1454974977,152499.28649009648,-50075.0045048989,1688736402.6341236,3339975373.1296473,5028711775.763771,-1651238970.4955237,-0.6315,-0.5497,-0.4393,-0.3284,-0.3561,-0.9817,OK
FLOKI,CONTROL,2024-10-28,6086193.414465398,6785151.741097443,12871345.15556284,-698958.3266320452,45029545830.61111,50200885921.1116,95230431751.72272,-5171340090.500496,-0.2165,0.1872,-0.9276,-0.0543,-0.7801,-0.8348,OK
FLOKI,CONTROL,2022-12-13,194814.45996239397,202982.33812735352,397796.7980897475,-8167.878164959548,21175484778.521088,22063297622.53843,43238782401.05952,-887812844.0173416,-0.4772,-0.5547,-0.3487,-0.0205,-0.8812,3.8999,OK
FLOKI,CONTROL,2026-03-07,217051.43535726433,243099.88981085646,460151.3251681208,-26048.45445359213,7716012632.679144,8642015279.44744,16358027912.126583,-926002646.7682953,-0.477,-0.538,-0.3588,-0.0566,2.0174,4.6245,OK
FLOKI,CONTROL,2023-07-27,196769.00437236932,219847.00716144324,416616.01153381256,-23078.002789073915,8819767116.645866,9854191266.76124,18673958383.407104,-1034424150.1153736,-0.482,-0.5172,-0.3538,-0.0554,-0.9676,0.7591,OK
FLOKI,CONTROL,2024-03-30,22763341.49265554,21071082.801478993,43834424.294134535,1692258.6911765486,94930320249.61649,87873067273.35999,182803387522.97647,7057252976.2565,1.3362,1.858,0.6072,0.0386,109.193,-0.2512,OK
FLOKI,CONTROL,2023-09-07,524393.0958670701,486253.03644003626,1010646.1323071064,38140.05942703388,31065941698.286148,28806459504.741493,59872401203.02764,2259482193.544655,-0.4791,-0.537,-0.191,0.0377,1.1963,-0.6982,OK
FLOKI,CONTROL,2024-12-22,7021267.283352034,24255703.36061436,31276970.64396639,-17234436.077262327,42345258327.917694,146286130876.3908,188631389204.3085,-103940872548.47311,1.2493,1.0841,-2.6297,-0.551,74.0739,204.0958,OK
FLOKI,CONTROL,2024-03-16,42448079.61913633,73021108.02325943,115469187.64239576,-30573028.404123098,159232048987.68225,273918178495.23376,433150227482.916,-114686129507.55151,2.4085,3.9011,-2.2554,-0.2648,1.6342,7.971,OK
FLOKI,CONTROL,2026-01-25,553484.3794633212,526727.809976357,1080212.189439678,26756.569486964145,12865745687.19947,12243789167.279339,25109534854.47881,621956519.9201317,-0.61,-0.5559,0.5261,0.0248,0.0688,1.7155,OK
FLOKI,CONTROL,2023-09-17,194318.7671037406,185113.5031301799,379432.2702339205,9205.263973560708,11994985623.687689,11426759452.480238,23421745076.167927,568226171.2074509,-0.6284,-0.576,0.5243,0.0243,-0.9879,-0.1754,OK
FLOKI,CONTROL,2022-06-27,106982.29924533724,746449.5028363278,853431.802081665,-639467.2035909905,16234036304.300037,113270030779.41243,129504067083.71246,-97035994475.1124,-0.6177,-0.5568,0.474,-0.7493,-0.9926,1.0485,OK
FLOKI,CONTROL,2022-10-11,38390.106711932654,28549.375563337737,66939.48227527039,9840.731148594918,5180851108.223029,3852817215.025335,9033668323.248363,1328033893.1976943,-0.6368,-0.5871,0.5327,0.147,-0.938,-0.9985,OK
FLOKI,CONTROL,2023-07-28,185856.75416022213,116468.24709932895,302325.0012595511,69388.50706089319,8338122663.08758,5225134459.368728,13563257122.456306,3112988203.718852,-0.4883,-0.5643,0.5631,0.2295,-0.2032,-0.7009,OK
FLOKI,CONTROL,2025-09-19,1146764.31665845,1779954.863207317,2926719.1798657672,-633190.5465488669,11231775873.24633,17433446260.60056,28665222133.84689,-6201670387.354229,-0.4266,-0.4501,0.5082,-0.2163,2.4294,-0.9064,OK
FLOKI,CONTROL,2022-03-18,630672.4058365265,461718.93124045944,1092391.337076986,168953.4745960671,21807505941.220303,15965401756.946583,37772907698.166885,5842104184.27372,-0.3743,-0.5094,0.4086,0.1547,15.3191,-0.9905,OK
FLOKI,CONTROL,2024-05-19,5258432.765710497,4768988.605502086,10027421.371212583,489444.1602084115,25912545043.662823,23500658382.211037,49413203425.873856,2411886661.451786,2.5505,-0.164,1.5214,0.0488,32.1677,8.2828,OK
FLOKI,CONTROL,2024-07-04,6327372.850208128,9298676.405456774,15626049.255664902,-2971303.555248646,38973654759.52034,57275493720.09099,96249148479.61133,-18301838960.57065,2.1702,0.0576,-2.4756,-0.1902,4.3391,40.1827,OK
FLOKI,CONTROL,2023-02-12,1104674.4302822035,1208996.0677904608,2313670.4980726643,-104321.63750825729,46748812115.20117,51163608454.94967,97912420570.15085,-4414796339.748497,-0.3482,-0.4256,0.3408,-0.0451,1.118,1.711,OK
FLOKI,CONTROL,2024-04-30,4568889.314805465,4006449.6271062335,8575338.941911697,562439.6876992313,27018860525.165375,23692783128.95466,50711643654.12003,3326077396.2107162,0.6536,-0.1864,0.8095,0.0656,-0.1448,127.1058,OK
FLOKI,CONTROL,2025-10-05,9769751.046694148,6422227.003334885,16191978.050029034,3347524.043359263,94075599871.87424,61841377018.15007,155916976890.0243,32234222853.724167,1.5081,0.089,1.9979,0.2067,0.0362,52.5582,OK
FLOKI,CONTROL,2024-03-04,42225441.22466414,40795316.02152406,83020757.2461882,1430125.20314008,288306986376.24023,278542373491.21985,566849359867.4601,9764612885.020386,2.5845,2.331,0.6833,0.0172,34.8827,27.3665,OK
FLOKI,CONTROL,2026-03-29,348216.83945152623,409790.5046385413,758007.3440900675,-61573.66518701508,12625701212.890722,14858248899.149433,27483950112.040154,-2232547686.258711,-0.6441,-0.545,-0.2548,-0.0812,-0.9116,-0.3061,OK
FLOKI,CONTROL,2023-11-30,1003374.9132832466,1103770.4769365806,2107145.390219827,-100395.56365333404,31493249004.496124,34644396639.56623,66137645644.062355,-3151147635.0701065,-0.5981,-0.4884,-0.257,-0.0476,-0.8699,-0.7899,OK
FLOKI,CONTROL,2023-04-08,957277.9389324964,1021900.7792845542,1979178.7182170507,-64622.84035205783,28113889542.80459,30011770316.72699,58125659859.53158,-1897880773.9224014,-0.5543,-0.4845,-0.193,-0.0327,-0.9762,-0.8733,OK
FLOKI,CONTROL,2025-07-17,23697314.297690462,22492226.218343623,46189540.51603408,1205088.0793468393,181560789899.5592,172327813502.4795,353888603402.0387,9232976397.079712,0.941,1.1567,0.3789,0.0261,59.9355,18.9638,OK
FLOKI,CONTROL,2025-07-03,3192496.065276218,3876750.4220847143,7069246.487360932,-684254.3568084962,40987239251.2032,49772119939.46225,90759359190.66545,-8784880688.259048,-0.4999,-0.2985,-1.1562,-0.0968,2.3549,-0.1756,OK
FLOKI,CONTROL,2024-09-23,4104571.8644645526,4253584.04536496,8358155.909829512,-149012.1809004075,31852955645.38687,33009343825.585594,64862299470.972466,-1156388180.1987228,-0.4515,-0.2617,-0.6194,-0.0178,3.223,-0.4838,OK
FLOKI,CONTROL,2022-05-09,174172.69177383577,138955.73252851237,313128.42430234817,35216.95924532341,13602694649.69581,10852289071.036215,24454983720.732025,2750405578.6595955,-0.6535,-0.5614,-0.2448,0.1125,-0.9932,-0.9962,OK
FLOKI,CONTROL,2024-01-05,774759.8157250822,859289.846674729,1634049.6623998112,-84530.03094964684,23802144876.346607,26399073630.56004,50201218506.90665,-2596928754.2134323,-0.4773,-0.4626,-0.1946,-0.0517,-0.7689,1.1557,OK
FLOKI,CONTROL,2025-03-14,1389685.1622511991,2579934.08434284,3969619.2465940393,-1190248.922091641,23305134366.111008,43265706596.391754,66570840962.50276,-19960572230.280746,-0.3481,-0.3728,-1.6652,-0.2998,-0.5251,0.8839,OK
FLOKI,CONTROL,2024-06-03,25264433.962963093,25554580.559434444,50819014.52239753,-290146.59647135064,103619202538.60675,104809205805.2434,208428408343.85016,-1190003266.6366425,1.8328,1.3465,-0.2148,-0.0057,161.2945,24.6768,OK
FLOKI,CONTROL,2026-03-21,240222.30806392623,252880.4190805447,493102.7271444709,-12658.111016618466,8080131451.864321,8505900406.3419,16586031858.20622,-425768954.4775791,-0.7309,-0.5386,0.2087,-0.0257,-0.6982,-0.9893,OK
FLOKI,CONTROL,2024-02-06,170199.11094414597,250332.7451110701,420531.85605521605,-80133.63416692414,6213914236.734063,9139567181.85725,15353481418.591312,-2925652945.123187,-0.5439,-0.5414,0.5733,-0.1906,-0.8941,-0.9405,OK
FLOKI,CONTROL,2022-09-05,10901.89824713192,18119.77482624615,29021.67307337807,-7217.8765791142305,1113574897.561994,1850845232.507268,2964420130.069262,-737270334.9452739,-0.5045,-0.5555,0.5692,-0.2487,-0.9994,-0.9965,OK
FLOKI,CONTROL,2024-08-31,18624918.392664924,21304200.169199258,39929118.56186418,-2679281.776534334,146123634023.7323,167144203430.0899,313267837453.8222,-21020569406.357605,1.4307,0.8901,-2.3983,-0.0671,79.9753,126.5167,OK
FLOKI,CONTROL,2025-03-02,3599796.468063144,3079297.0339629157,6679093.50202606,520499.43410022836,44913243519.19082,38419176967.72197,83332420486.91278,6494066551.468849,-0.3324,-0.3106,1.0571,0.0779,14.8825,3.0874,OK
FLOKI,CONTROL,2025-03-06,931787.4198938021,922464.2501360616,1854251.6700298637,9323.169757740572,12422175975.12068,12297883617.331842,24720059592.452522,124292357.78883743,-0.5883,-0.4949,0.5007,0.005,62.892,-0.5329,OK
FLOKI,CONTROL,2022-11-12,102981.77858094819,407151.32091349596,510133.09949444415,-304169.5423325478,12840620770.691795,50766997620.13666,63607618390.82845,-37926376849.44486,-0.6284,-0.5094,0.0564,-0.5963,-0.9872,-0.99,OK
FLOKI,CONTROL,2024-08-27,34998778.077273555,38423373.79534647,73422151.87262002,-3424595.7180729136,236031683822.99402,259127149955.12854,495158833778.12256,-23095466132.13452,2.2901,2.8044,-1.9678,-0.0466,9.9928,147.8983,OK
FLOKI,CONTROL,2023-10-10,345714.7800636112,376414.7746392488,722129.5547028601,-30699.994575637567,20288426060.07108,22090068934.228218,42378494994.2993,-1801642874.1571388,-0.5817,-0.5441,0.5288,-0.0425,-0.6106,0.7172,OK
FLOKI,CONTROL,2022-03-02,1755720.1553365933,833864.0058032589,2589584.1611398524,921856.1495333344,47949870388.37335,22773373580.216537,70723243968.58989,25176496808.156815,-0.5217,-0.4622,1.0606,0.356,4.0763,88.2293,OK
FLOKI,CONTROL,2025-02-05,3291331.0622361964,2779713.7686133725,6071044.830849569,511617.2936228239,33726109870.234615,28483592259.58984,62209702129.824455,5242517610.644775,-0.42,-0.3104,0.7164,0.0843,-0.9173,-0.848,OK
FLOKI,CONTROL,2023-06-24,919308.728767704,839351.9681716795,1758660.6969393836,79956.76059602445,34010681789.408203,31052607035.578224,65063288824.98643,2958074753.829979,-0.4244,-0.5132,0.2324,0.0455,1.4354,-0.7367,OK
FLOKI,CONTROL,2025-05-09,8902088.978604335,8003822.0661395965,16905911.044743933,898266.9124647388,97589223619.86774,87741965206.52922,185331188826.39697,9847258413.338516,0.1678,0.1649,0.8196,0.0531,5.5284,8.1174,OK
FLOKI,CONTROL,2023-10-01,5195216.033478143,2754995.4235048816,7950211.456983024,2440220.609973261,278563862384.8869,147720934236.1867,426284796621.0736,130842928148.7002,-0.2505,-0.2606,1.4736,0.3069,0.3095,14.5846,OK
FLOKI,CONTROL,2024-06-30,3486586.156282087,3301658.0113585736,6788244.16764066,184928.1449235133,21272642808.310474,20144344181.565422,41416986989.8759,1128298626.7450523,-0.3399,-0.3248,-0.0082,0.0272,2.8599,-0.9075,OK
FLOKI,CONTROL,2024-05-28,39808790.31766079,30500785.404325478,70309575.72198626,9308004.913335316,144208622777.25336,110490075726.59113,254698698503.84448,33718547050.66223,2.5818,2.3228,2.5612,0.1324,3.1589,96.3642,OK
FLOKI,CONTROL,2025-12-31,574934.8814901032,673360.5766362217,1248295.458126325,-98425.69514611852,14337528216.7108,16792034330.080345,31129562546.791145,-2454506113.369545,-0.5965,-0.5892,-0.639,-0.0788,-0.843,-0.518,OK
FLOKI,CONTROL,2022-06-04,33536.05618806312,55011.11976080651,88547.17594886964,-21475.06357274339,3815250988.4030848,6258375399.409161,10073626387.812244,-2443124411.006076,-0.6302,-0.6341,-0.5631,-0.2425,-0.987,-0.9854,OK
