chain,address,moralis_entity,moralis_label,moralis_confidence,arkham_entity,arkham_label,arkham_entity_type,arkham_confidence,label_match_status,merged_entity,merged_label,merged_confidence,conflict_reason,action
ethereum,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,,,MEDIUM,Uniswap,V2 Pool,dex,HIGH,ARKHAM_ONLY,Uniswap,V2 Pool,HIGH,,USE_ARKHAM
ethereum,0.05959855877155838,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xbc530bfa3fca1a731149248afc7f750c18360de1,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000179333677346715,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.00002567386021078,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000231064741897028,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xbee3211ab312a8d065c4fef0247448e17a8da000,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.219625264,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.08532279543382829,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000256738602107808,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000024246228413658,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000218216055722931,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xeb78b59c0b31579263569fca2ab9dc1b14eba70d,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.04130514790269344,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.08057829909472661,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000242462284136589,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000015958256717439,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000143624310456956,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xf33368d19b095242f287b1264e97f51e29333301,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.10056083318,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xe129188380d48fa09a6a89ac91adc761afdc1612,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.05303460649095745,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000159582567174395,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000023408900494064,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000210680104446582,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xf047d1071ce4359a3140d864c74f230ddd11df03,,,MEDIUM,Coinbase,Cold Wallet,cex,HIGH,ARKHAM_ONLY,Coinbase,Cold Wallet,HIGH,,USE_ARKHAM
ethereum,0.2256041550345503,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.21018109378233543,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x75eb7892d845a42d88fc3e9d65cb2db618288fea,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.0018,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x7c876bdaa5c038e19f633714f622f6def949b102,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.21009602162518223,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.178564233,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x77e00ba634bba144a6de5f31e9fa77a641b9ebef,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x06fd4ba7973a0d39a91734bbc35bc2bcaa99e3b0,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x85f4d7d7651d0f319efa829a9563bd96919517e8,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.007861237,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.0926965071,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xbe0562201362d5adea1b0c678406d70432d33d8d,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x0524fa401dfaab12d4f3e6a94e1b487d28a8381b,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000030778987513158,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.246630304,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.07779557930860825,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000234089004940646,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000002244902620399,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000020204123583592,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x15951d839ee88fd31d40b1b82c7bb4510415130f,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.00076873846,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x79c2f5fe20966f7accb0da345815a286e1bf037f,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000003605881145672,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.0025,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x10529c64855b8e886d93e424e90c3222592f3670,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x849b2fb7d57229492a223a8883cfc5b595800483,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.015638871,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.005612256550997778,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x663dc15d3c1ac63ff12e45ab68fea3f0a883c251,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.09537739,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.0733090304,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x18e4ea6b16bdf3390bf8313faf2ab4ddafd95684,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000153979,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x6522b7f9d481eceb96557f44753a4b893f837e90,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.272946782,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x08dc8ffc2db71ea07537d1328b3be0799b604396,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,4.08032163014,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,2.963432614,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x841ed663f2636863d40be4ee76243377dff13a34,,,MEDIUM,Robinhood,Hot Wallet,cex,HIGH,ARKHAM_ONLY,Robinhood,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,0.054109208325259686,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xb685760ebd368a891f27ae547391f4e2a289895b,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.001870752183665926,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x0b60c1ee6d01c3d5704eeae6c12552c7a63beead,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xb8d2471e35ee033db509e0456c8efc4135f4ee43,,,MEDIUM,Floki,FlokiStakingPool,meme,HIGH,ARKHAM_ONLY,Floki,FlokiStakingPool,HIGH,,USE_ARKHAM
ethereum,0.00001,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.00388346499525518,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xe90435cb8ae5be1535087cd7bc38ece774c39a01,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000587571579024015,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000426514856398936,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x7b5822f15ccc66349e3315c9e5a5bbb4567b8589,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000020430524866743,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.633435982,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0x1a6af9e6026b21edd8b61c149c0d2a496c379bdf,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000568686475198582,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.007460559708459712,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000022449026203991,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000019045872179453,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000171412849615086,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.06329578187638545,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000190458721794539,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,5.7205769032e-8,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,5.1485192129e-7,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xe6574013ddc4c1f753930325900b6f0bcdb036fe,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.0010058349399812,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.000190113839083685,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,5.72057690322e-7,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.00000919228473,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0.00008273056257,,,MEDIUM,,,,UNKNOWN,UNKNOWN_BOTH,,,REVIEW_REQUIRED,No labels from either channel,REVIEW
ethereum,0xa2c7bb99d87845843a92b1b33e03b98f1f8d0247,,,MEDIUM,,Vesting (Proxy),,HIGH,ARKHAM_ONLY,,Vesting (Proxy),HIGH,,USE_ARKHAM
ethereum,0x3ee18b2214aff97000d974cf647e7c347e8fa585,,,MEDIUM,Wormhole,Token Bridge,bridge,HIGH,ARKHAM_ONLY,Wormhole,Token Bridge,HIGH,,USE_ARKHAM
ethereum,0xa085a7e526d5498b5a2bc95e55e60362388f62db,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xf440139a62b2b939699c5b3e09f88e40464ab9bc,,,MEDIUM,Bybit,Hot Wallet,cex,HIGH,ARKHAM_ONLY,Bybit,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,0x468b08f3cb200412f44cac7ec0ae5a2109264435,,,MEDIUM,,BSBOFTAdapter,,HIGH,ARKHAM_ONLY,,BSBOFTAdapter,HIGH,,USE_ARKHAM
ethereum,0xd3f0b81cccb3294284cd84ba9cc4b08f38fa4fe2,,,MEDIUM,,Proxy (EIP-1967 Transparent),,HIGH,ARKHAM_ONLY,,Proxy (EIP-1967 Transparent),HIGH,,USE_ARKHAM
ethereum,0x2548f1582c4592358f6fd95c3d90f3a48e1f860f,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xbdefedf62d401ec15672db9058d9ff9bafa548ad,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xf26a42d11d7cb39585a2a765eb6946f5526f0f6c,,,MEDIUM,,GOPAX Deposit,,HIGH,ARKHAM_ONLY,,GOPAX Deposit,HIGH,,USE_ARKHAM
ethereum,0x9642b23ed1e01df1092b92641051881a322f5d4e,,,MEDIUM,MEXC,Hot Wallet,cex,HIGH,ARKHAM_ONLY,MEXC,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,0xffa8db7b38579e6a2d14f9b347a9ace4d044cd54,,,MEDIUM,Bitget,Cold Wallet,cex,HIGH,ARKHAM_ONLY,Bitget,Cold Wallet,HIGH,,USE_ARKHAM
ethereum,0xb4b74d63f30076870d54ab9e8e6a7d18293273c3,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xb471837f03d01b628bff32a515baf679ccdfabb8,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0x7cfd8d2d8626b287bea569b5e65ab5cbb75e9265,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0x78a79d0fa0eaf58741f5bde7e05b5cc8f33d24d3,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xf79ff8a5052e969a6d13e18c4e439fe5202b02fa,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xc882b111a75c0c657fc507c04fbfcd2cc984f071,,,MEDIUM,Gate,Cold Wallet,cex,HIGH,ARKHAM_ONLY,Gate,Cold Wallet,HIGH,,USE_ARKHAM
ethereum,0x0d0707963952f2fba59dd06f2b425ace40b492fe,,,MEDIUM,Gate,Hot Wallet,cex,HIGH,ARKHAM_ONLY,Gate,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,0x36fc85ec486c254c9564d66de8c4210a1a20c291,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,,,MEDIUM,MEXC,Hot Wallet,cex,HIGH,ARKHAM_ONLY,MEXC,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,0x69be413d648ae00f0fbd9856f1355e22b36ee5e0,,,MEDIUM,KuCoin,Cold Wallet,cex,HIGH,ARKHAM_ONLY,KuCoin,Cold Wallet,HIGH,,USE_ARKHAM
ethereum,0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,,,MEDIUM,KuCoin,Hot Wallet,cex,HIGH,ARKHAM_ONLY,KuCoin,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,0x8dac80ce96f69f9762bc450faa4d7fbd5891ae18,,,MEDIUM,KuCoin,Cold Wallet,cex,HIGH,ARKHAM_ONLY,KuCoin,Cold Wallet,HIGH,,USE_ARKHAM
ethereum,0xd5da17a84314194e348649c89a65143a061f7190,,,MEDIUM,,Gate Deposit,,HIGH,ARKHAM_ONLY,,Gate Deposit,HIGH,,USE_ARKHAM
ethereum,0x6455327f820edd69c4cd665b995e0fec679d7f9e,,,MEDIUM,Wintermute,Gate Deposit,fund,HIGH,ARKHAM_ONLY,Wintermute,Gate Deposit,HIGH,,USE_ARKHAM
ethereum,0x17c0ae0ac1f0c00a771364af8f4ead290b4c02ae,,,MEDIUM,,StakingWithUnbonding,,HIGH,ARKHAM_ONLY,,StakingWithUnbonding,HIGH,,USE_ARKHAM
ethereum,0x035ae7d933dcbfe617ffba194a88af0c2867b90c,,,MEDIUM,,Gate Deposit,,HIGH,ARKHAM_ONLY,,Gate Deposit,HIGH,,USE_ARKHAM
ethereum,0x17a30350771d02409046a683b18fe1c13ccfc4a8,,,MEDIUM,KuCoin,ERC1967Proxy,cex,HIGH,ARKHAM_ONLY,KuCoin,ERC1967Proxy,HIGH,,USE_ARKHAM
ethereum,0xbb37e9c98b68a0dafa802e71a47d737b7864faad,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xc82c31b242d49db07f9282295b6e8e391771a588,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xa5849fe818f0ee0675347f6018da9a49c93814ee,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,,,MEDIUM,KuCoin,Hot Wallet Vault (Proxy),cex,HIGH,ARKHAM_ONLY,KuCoin,Hot Wallet Vault (Proxy),HIGH,,USE_ARKHAM
ethereum,0x10f3bc8579f7c8dd7efb7197144177f499c795d7,,,MEDIUM,,Coinbase Prime Custody,,HIGH,ARKHAM_ONLY,,Coinbase Prime Custody,HIGH,,USE_ARKHAM
ethereum,0x58edf78281334335effa23101bbe3371b6a36a51,,,MEDIUM,KuCoin,Hot Wallet,cex,HIGH,ARKHAM_ONLY,KuCoin,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,0x3198ca64ebff6d008860f2c450cfcbf1faac7677,,,MEDIUM,Uniswap,V3 Pool,dex,HIGH,ARKHAM_ONLY,Uniswap,V3 Pool,HIGH,,USE_ARKHAM
ethereum,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,,,MEDIUM,Revolut,,cex,HIGH,ARKHAM_ONLY,Revolut,,HIGH,,USE_ARKHAM
ethereum,0xe92e65049b3c2ca12806e9567b08895118c5a03f,,,MEDIUM,GSR Markets,,fund,HIGH,ARKHAM_ONLY,GSR Markets,,HIGH,,USE_ARKHAM
ethereum,0xcd7f6b72049c3b54416f9f26392cb271e74ca3fd,,,MEDIUM,@Ilnur94551132,ilnur.eth,individual,HIGH,ARKHAM_ONLY,@Ilnur94551132,ilnur.eth,HIGH,,USE_ARKHAM
ethereum,0xba08d979c7f0021e360d0298b6ff995bdefb23df,,,MEDIUM,,bfox.eth,,HIGH,ARKHAM_ONLY,,bfox.eth,HIGH,,USE_ARKHAM
ethereum,0xd763177e5fbaaf48a5d1bb6f41a402ac25c54465,,,MEDIUM,,TokenDistributor,,HIGH,ARKHAM_ONLY,,TokenDistributor,HIGH,,USE_ARKHAM
ethereum,51ig4tkzd1kccnxlrufre1nxyjg83aftfqb5uglpwmhy,,,MEDIUM,,Coinbase Prime Custody,,HIGH,ARKHAM_ONLY,,Coinbase Prime Custody,HIGH,,USE_ARKHAM
ethereum,4qxxp184imkjl1ztlrgtjmfvr2n2yhpus1wypmzgayb3,,,MEDIUM,Indodax,Hot Wallet,cex,HIGH,ARKHAM_ONLY,Indodax,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,4w2cysotx6czaugmmwg13hdpy4qemg2czekyeqyk9ama,,,MEDIUM,pump.fun,PumpSwap Market,meme,HIGH,ARKHAM_ONLY,pump.fun,PumpSwap Market,HIGH,,USE_ARKHAM
ethereum,9qpucjgtktvsbmpksg4fequu9stgfxr9aqmln25mwibv,,,MEDIUM,,frostx.sol,,HIGH,ARKHAM_ONLY,,frostx.sol,HIGH,,USE_ARKHAM
ethereum,4hwpamsoobr5jhxhdcec21hoxn5huwyr2hguclpyzai8,,,MEDIUM,@jotagezin,"jotagezin" on Fomo,individual,HIGH,ARKHAM_ONLY,@jotagezin,"jotagezin" on Fomo,HIGH,,USE_ARKHAM
ethereum,2wgvjfgaxyghgt1zysyzhxeppjx8jy9rph4qgd6dvj4f,,,MEDIUM,,"adiosdavid" on Pump.fun,,HIGH,ARKHAM_ONLY,,"adiosdavid" on Pump.fun,HIGH,,USE_ARKHAM
ethereum,u6pj8dtqupfnfmwhbgfulq4u4egjdiyykjvesynxq2w,,,MEDIUM,Gate,Hot Wallet,cex,HIGH,ARKHAM_ONLY,Gate,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,astyfsima4lladdgofgkgqokowg1lzfdr9faqrg7iajz,,,MEDIUM,MEXC,Hot Wallet,cex,HIGH,ARKHAM_ONLY,MEXC,Hot Wallet,HIGH,,USE_ARKHAM
ethereum,0x4f30a9d41b80ecc5b94306ab4364951ae3170210,,,MEDIUM,Pendle Finance,Voting Escrow Pendle,yield,HIGH,ARKHAM_ONLY,Pendle Finance,Voting Escrow Pendle,HIGH,,USE_ARKHAM
ethereum,0x999999999991e178d52cd95afd4b00d066664144,,,MEDIUM,,StakedPendle (SPENDLE),,HIGH,ARKHAM_ONLY,,StakedPendle (SPENDLE),HIGH,,USE_ARKHAM
ethereum,0xa3a7b6f88361f48403514059f1f16c8e78d60eec,,,MEDIUM,Arbitrum,L1 ERC20 Gateway,smart-contract-platform,HIGH,ARKHAM_ONLY,Arbitrum,L1 ERC20 Gateway,HIGH,,USE_ARKHAM
ethereum,0x8119ec16f0573b7dac7c0cb94eb504fb32456ee1,,,MEDIUM,Pendle Finance,Gnosis Safe Proxy,yield,HIGH,ARKHAM_ONLY,Pendle Finance,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,,,MEDIUM,Binance,Cold Wallet,cex,HIGH,ARKHAM_ONLY,Binance,Cold Wallet,HIGH,,USE_ARKHAM
ethereum,0x399be606db281a054e359eb709df9f21e922ec9a,,,MEDIUM,Pendle Finance,Gnosis Safe Proxy,yield,HIGH,ARKHAM_ONLY,Pendle Finance,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
ethereum,0x918cf6b16d1426b5aa0edf0492ced1aa89f9659a,,,MEDIUM,,Gnosis Safe Proxy,,HIGH,ARKHAM_ONLY,,Gnosis Safe Proxy,HIGH,,USE_ARKHAM
